places=576   b=4   r=29   d=13   w=2   n=511   l=32   m=1024   z=2
[1071] 152745722 ns 0.668961988997636 Gnodes/s ( nodes: 102181082 )
[1072] 179327176 ns 0.569802549057038 Gnodes/s ( nodes: 102181082 )
[1073] 198793791 ns 0.514005399695808 Gnodes/s ( nodes: 102181082 )
[1074] 154274761 ns 0.662331812006502 Gnodes/s ( nodes: 102181082 )
[1075] 164194005 ns 0.622319200996407 Gnodes/s ( nodes: 102181082 )
[1076] 155877529 ns 0.655521566549852 Gnodes/s ( nodes: 102181082 )
[1077] 194413691 ns 0.525585834384472 Gnodes/s ( nodes: 102181082 )
[1078] 150037794 ns 0.681035619598619 Gnodes/s ( nodes: 102181082 )
[1079] 154433561 ns 0.661650753491335 Gnodes/s ( nodes: 102181082 )
[1080] 164673084 ns 0.620508704385472 Gnodes/s ( nodes: 102181082 )
[1081] 140020407 ns 0.729758498702264 Gnodes/s ( nodes: 102181082 )
[1082] 150385700 ns 0.679460094942538 Gnodes/s ( nodes: 102181082 )
[1083] 151859277 ns 0.672866906906188 Gnodes/s ( nodes: 102181082 )
[1084] 155961223 ns 0.655169791788565 Gnodes/s ( nodes: 102181082 )
[1085] 143883753 ns 0.710164142020955 Gnodes/s ( nodes: 102181082 )
[1086] 145958283 ns 0.700070457803344 Gnodes/s ( nodes: 102181082 )
[1087] 152700623 ns 0.669159561975068 Gnodes/s ( nodes: 102181082 )
[1088] 154822619 ns 0.659988073189745 Gnodes/s ( nodes: 102181082 )
[1089] 162340504 ns 0.629424447271643 Gnodes/s ( nodes: 102181082 )
[1090] 178374992 ns 0.572844213498269 Gnodes/s ( nodes: 102181082 )
[1091] 148898440 ns 0.686246827031902 Gnodes/s ( nodes: 102181082 )
[1092] 141079215 ns 0.724281617246027 Gnodes/s ( nodes: 102181082 )
[1093] 178647874 ns 0.571969202387485 Gnodes/s ( nodes: 102181082 )
[1094] 163151913 ns 0.626294109098188 Gnodes/s ( nodes: 102181082 )
[1095] 170925813 ns 0.597809542084787 Gnodes/s ( nodes: 102181082 )
[1096] 145323939 ns 0.703126289468386 Gnodes/s ( nodes: 102181082 )
[1097] 170032672 ns 0.600949692774339 Gnodes/s ( nodes: 102181082 )
[1098] 151769049 ns 0.673266932047522 Gnodes/s ( nodes: 102181082 )
[1099] 183803374 ns 0.555926040835355 Gnodes/s ( nodes: 102181082 )
